entropy,MI,std,spatial_freq,SSIM_mri,SSIM_partner,edge_preservation,method,pairing,pair
4.95159167326169,4.206896944394442,0.20071329176425934,0.06048797443509102,0.8205009832184091,0.5341805623645065,0.4429113566875458,densefuse,mri_spect,alzheimers_mri_spect_015.png
5.10128282791402,3.7438152622936705,0.23162232339382172,0.09700614959001541,0.94752082682251,0.4722626978528205,0.6808895468711853,densefuse_norm,mri_spect,alzheimers_mri_spect_015.png
5.026504353050971,2.542550567341455,0.21190840005874634,0.10732530057430267,0.8885491375041604,0.46433458372637604,0.6019278168678284,dwt,mri_spect,alzheimers_mri_spect_015.png
4.983877538099731,3.726226702779132,0.26303061842918396,0.11952286213636398,0.9812739337245766,0.42817070682229114,0.8271653056144714,laplacian,mri_spect,alzheimers_mri_spect_015.png
4.996300203611485,4.521829329311105,0.20663534104824066,0.06130777671933174,0.826218933983773,0.5600576944590083,0.4424247443675995,averaging,mri_spect,alzheimers_mri_spect_016.png
5.016239906530916,4.2650716309552585,0.20589376986026764,0.061018187552690506,0.8241726969320103,0.5608858099055688,0.4404972791671753,densefuse,mri_spect,alzheimers_mri_spect_016.png
5.156206065934155,3.791287080483133,0.2380368858575821,0.09543035179376602,0.9477507993238792,0.48837677520506945,0.661898672580719,densefuse_norm,mri_spect,alzheimers_mri_spect_016.png
5.042914939767425,2.6184955678644206,0.2168688327074051,0.10829310119152069,0.8926948844172433,0.4848972469086811,0.5967583656311035,dwt,mri_spect,alzheimers_mri_spect_016.png
5.05251694189306,3.707807854831641,0.2728813588619232,0.12020689994096756,0.977416133703161,0.4481092554732673,0.8078311085700989,laplacian,mri_spect,alzheimers_mri_spect_016.png
5.773321941993068,4.644481763700514,0.20310184359550476,0.0429484099149704,0.7387909316694085,0.5125111338320508,0.4217246472835541,averaging,mri_spect,huntingtons_mri_spect_010.png
5.648132703644521,4.250325428663068,0.20291689038276672,0.04287923499941826,0.705853822750388,0.5466453251925703,0.41982364654541016,densefuse,mri_spect,huntingtons_mri_spect_010.png
6.060011907455769,4.361838826539888,0.22438834607601166,0.06041066348552704,0.8775066934776621,0.3722989399964094,0.5547599196434021,densefuse_norm,mri_spect,huntingtons_mri_spect_010.png
5.876275515050022,3.2079884889461328,0.20783290266990662,0.0744924396276474,0.79588766253085,0.42335826009366545,0.528155505657196,dwt,mri_spect,huntingtons_mri_spect_010.png
6.266957814137182,3.981049039258571,0.2571597099304199,0.08222400397062302,0.9118419236130119,0.29058862529170587,0.6830601096153259,laplacian,mri_spect,huntingtons_mri_spect_010.png
5.6945932007237285,4.62804380281671,0.2030407339334488,0.04285202547907829,0.7460269343454118,0.5162950153535362,0.42315131425857544,averaging,mri_spect,huntingtons_mri_spect_011.png
5.552560941314718,4.2062044225099235,0.20287995040416718,0.0427994467318058,0.7111181269657183,0.5521470015152585,0.42126744985580444,densefuse,mri_spect,huntingtons_mri_spect_011.png
5.9886749469902965,4.353125657457805,0.2313671112060547,0.06080140545964241,0.8859159048341974,0.37387677047181483,0.5489301681518555,densefuse_norm,mri_spect,huntingtons_mri_spect_011.png
5.806212640992232,3.1738893727434565,0.2079048901796341,0.07496337592601776,0.7972175492005313,0.4338158496093188,0.5278507471084595,dwt,mri_spect,huntingtons_mri_spect_011.png
6.140304015744319,3.901295437494704,0.2616509199142456,0.08264754712581635,0.9217439673988345,0.2876709371959511,0.6862765550613403,laplacian,mri_spect,huntingtons_mri_spect_011.png
5.6431095315997,4.6166894382861745,0.19131030142307281,0.04032927379012108,0.7428464952837909,0.5098037383673242,0.4247714579105377,averaging,mri_spect,huntingtons_mri_spect_012.png
5.519943522166028,4.20799834968659,0.1911470592021942,0.040261249989271164,0.7086719309741534,0.5456444030496373,0.4227907061576843,densefuse,mri_spect,huntingtons_mri_spect_012.png
5.980767815242668,4.385144862922786,0.22384604811668396,0.05797155201435089,0.8842776928478107,0.3678556234727262,0.5556038022041321,densefuse_norm,mri_spect,huntingtons_mri_spect_012.png
5.759658294679193,3.135672338786672,0.19578196108341217,0.06974086910486221,0.7930927017781637,0.4281823727911042,0.526979923248291,dwt,mri_spect,huntingtons_mri_spect_012.png
6.145489728719345,3.8406465433602,0.2526980936527252,0.07774974405765533,0.9163896538490686,0.2811737486450316,0.6909419298171997,laplacian,mri_spect,huntingtons_mri_spect_012.png
5.613368990189892,4.661257692269979,0.18613119423389435,0.03829661011695862,0.7488361051547793,0.5151725716067179,0.4250185191631317,averaging,mri_spect,huntingtons_mri_spect_013.png
5.476072450046562,4.240618904638145,0.1859661340713501,0.03821543604135513,0.71211739574021,0.5524290692063386,0.42258420586586,densefuse,mri_spect,huntingtons_mri_spect_013.png
5.9112895901068985,4.361259641210781,0.21482771635055542,0.05401100590825081,0.8904186490693912,0.3752437784034201,0.5585401058197021,densefuse_norm,mri_spect,huntingtons_mri_spect_013.png
5.728749345699198,3.1535565338502622,0.19047218561172485,0.06619950383901596,0.7975269262104865,0.43494122785040806,0.5279640555381775,dwt,mri_spect,huntingtons_mri_spect_013.png
6.097188433063258,3.83864701234568,0.2412845939397812,0.07377336919307709,0.9210533075180366,0.28980901407251447,0.6920275688171387,laplacian,mri_spect,huntingtons_mri_spect_013.png
5.564356508431004,4.7564165958796645,0.19290108978748322,0.03704573214054108,0.7549478127615303,0.5345848690529285,0.42401546239852905,averaging,mri_spect,huntingtons_mri_spect_014.png
5.428269101256733,4.3556678064115815,0.1927427351474762,0.03701505437493324,0.716749159471184,0.5750548005670864,0.42223456501960754,densefuse,mri_spect,huntingtons_mri_spect_014.png
5.825845094520476,4.465838836548917,0.21029679477214813,0.05193675309419632,0.8941273422311247,0.38051190201152557,0.5560845732688904,densefuse_norm,mri_spect,huntingtons_mri_spect_014.png
5.689312957255975,3.3769397680700064,0.19664129614830017,0.0633142963051796,0.80497897490176,0.44942534048305266,0.5199145078659058,dwt,mri_spect,huntingtons_mri_spect_014.png
6.06381045193108,3.9715441033926293,0.24127914011478424,0.07121431082487106,0.92682018929559,0.2953542434475266,0.6913632154464722,laplacian,mri_spect,huntingtons_mri_spect_014.png
